origintime,wndir,wvht,wvdp
2011-01-24 03:00:00,348,2.27,14.81
2011-12-31 23:00:00,37,2.36,12.12
2012-01-01 00:00:00,324,2.39,11.43
2012-01-01 01:00:00,344,2.25,10.81
2012-01-01 02:00:00,96,2.44,12.9
2012-01-01 03:00:00,64,2.2,12.12
2012-01-01 04:00:00,90,2.26,11.43
2012-01-01 05:00:00,62,2.37,12.12
2012-01-01 06:00:00,64,2.19,12.9
2012-01-01 07:00:00,69,2.25,12.12
2012-01-01 08:00:00,80,2.03,12.9
2012-01-01 09:00:00,87,2.19,12.9
2012-01-01 10:00:00,79,2.16,12.12
2012-01-01 11:00:00,81,2.17,12.9
2012-01-01 12:00:00,81,2.01,12.12
2012-01-01 13:00:00,81,2.14,12.9
2012-01-01 14:00:00,86,1.77,12.9
2012-01-01 15:00:00,83,1.65,12.9
2012-01-01 16:00:00,87,1.73,13.79
2012-01-01 17:00:00,90,1.6,12.9
2012-01-01 18:00:00,87,1.57,10.0
2012-01-01 19:00:00,86,1.58,12.12
2012-01-01 20:00:00,90,1.42,11.43
2012-01-01 21:00:00,93,1.54,11.43
2012-01-01 22:00:00,94,1.39,11.43
2012-01-01 23:00:00,93,1.24,13.79
2012-01-02 00:00:00,103,1.19,12.12
2012-01-02 01:00:00,120,1.09,13.79
2012-01-02 02:00:00,99,1.06,12.9
2012-01-02 03:00:00,107,1.12,11.43
2012-01-02 04:00:00,103,1.08,11.43
2012-01-02 05:00:00,132,1.0,12.9
2012-01-02 08:00:00,157,1.21,12.9
2012-01-02 09:00:00,173,1.29,12.9
2012-01-02 10:00:00,175,1.24,12.9
2012-01-02 11:00:00,197,1.37,5.0
2012-01-02 12:00:00,195,1.22,5.0
2012-01-02 13:00:00,172,1.33,12.12
2012-01-02 14:00:00,167,1.2,10.81
2012-01-02 15:00:00,177,1.1,12.12
2012-01-02 16:00:00,158,1.01,10.81
2012-01-02 17:00:00,151,1.02,12.12
2012-01-02 18:00:00,169,1.07,12.12
2012-01-02 19:00:00,159,0.99,11.43
2012-01-02 20:00:00,130,0.95,10.81
2012-01-02 21:00:00,212,1.02,11.43
2012-01-02 22:00:00,285,1.26,10.0
2012-01-02 23:00:00,180,1.28,11.43
2012-01-03 00:00:00,306,1.42,10.0
2012-01-03 01:00:00,316,1.72,10.0
2012-01-03 02:00:00,311,1.68,10.81
2012-01-03 03:00:00,310,1.83,10.0
2012-01-03 04:00:00,321,1.83,11.43
2012-01-03 05:00:00,324,1.95,10.0
2012-01-03 06:00:00,317,2.07,10.0
2012-01-03 07:00:00,323,2.14,12.9
2012-01-03 08:00:00,333,2.32,17.39
2012-01-03 09:00:00,326,2.45,10.81
2012-01-03 10:00:00,318,2.77,16.0
2012-01-03 11:00:00,335,3.06,16.0
2012-01-03 12:00:00,334,3.15,14.81
2012-01-03 13:00:00,337,3.1,16.0
2012-01-03 14:00:00,331,3.59,16.0
2012-01-03 15:00:00,352,3.21,16.0
2012-01-03 16:00:00,35,3.21,14.81
2012-01-03 17:00:00,335,2.89,12.9
2012-01-03 18:00:00,37,2.98,14.81
2012-01-03 19:00:00,321,2.7,14.81
2012-01-03 20:00:00,320,2.83,14.81
2012-01-03 21:00:00,314,2.84,14.81
2012-01-03 22:00:00,313,2.82,13.79
2012-01-03 23:00:00,314,2.57,14.81
2012-01-04 00:00:00,311,2.85,14.81
2012-01-04 01:00:00,320,2.52,13.79
2012-01-04 02:00:00,322,2.3,13.79
2012-01-04 03:00:00,326,2.34,12.9
2012-01-04 04:00:00,331,2.36,13.79
2012-01-04 05:00:00,315,2.63,13.79
2012-01-04 06:00:00,319,2.45,12.9
2012-01-04 07:00:00,330,2.36,13.79
2012-01-04 08:00:00,342,2.27,13.79
2012-01-04 09:00:00,337,2.2,11.43
2012-01-04 10:00:00,129,2.39,12.9
2012-01-04 11:00:00,27,2.11,13.79
2012-01-04 12:00:00,338,2.07,12.12
2012-01-04 13:00:00,87,1.95,12.12
2012-01-04 14:00:00,180,1.9,12.9
2012-01-04 15:00:00,253,1.97,11.43
2012-01-04 16:00:00,308,1.87,12.9
2012-01-04 17:00:00,326,1.91,12.9
2012-01-04 18:00:00,312,2.06,12.12
2012-01-04 19:00:00,73,1.93,13.79
2012-01-04 20:00:00,1,2.05,12.9
2012-01-04 21:00:00,322,2.07,12.9
2012-01-04 22:00:00,332,2.02,12.9
2012-01-04 23:00:00,311,1.96,12.9
2012-01-05 00:00:00,315,2.12,12.9
2012-01-05 01:00:00,311,2.44,12.12
2012-01-05 02:00:00,314,2.37,12.9
2012-01-05 03:00:00,309,2.2,12.9
2012-01-05 04:00:00,313,2.34,12.9
2012-01-05 05:00:00,319,2.51,12.9
2012-01-05 06:00:00,318,2.76,12.12
2012-01-05 07:00:00,315,2.56,13.79
2012-01-05 08:00:00,318,2.79,11.43
2012-01-05 09:00:00,325,2.94,13.79
2012-01-05 10:00:00,324,3.07,13.79
2012-01-05 11:00:00,325,3.25,12.9
2012-01-05 12:00:00,335,3.02,13.79
2012-01-05 13:00:00,316,2.69,13.79
2012-01-05 14:00:00,303,2.66,12.12
2012-01-05 15:00:00,312,2.78,13.79
2012-01-05 16:00:00,314,2.9,13.79
2012-01-05 17:00:00,313,3.31,13.79
2012-01-05 18:00:00,314,3.06,13.79
2012-01-05 19:00:00,313,3.21,12.12
2012-01-05 20:00:00,317,3.11,13.79
2012-01-05 21:00:00,319,3.01,13.79
2012-01-05 22:00:00,312,3.52,14.81
2012-01-05 23:00:00,305,3.8,13.79
2012-01-06 00:00:00,306,3.64,12.9
2012-01-06 01:00:00,314,3.65,12.9
2012-01-06 02:00:00,311,3.68,13.79
2012-01-06 03:00:00,314,3.62,13.79
2012-01-06 04:00:00,317,3.9,16.0
2012-01-06 05:00:00,317,3.63,13.79
2012-01-06 06:00:00,311,3.99,16.0
2012-01-06 07:00:00,314,3.82,16.0
2012-01-06 08:00:00,318,3.53,17.39
2012-01-06 09:00:00,319,4.35,16.0
2012-01-06 10:00:00,313,4.14,16.0
2012-01-06 11:00:00,313,4.02,16.0
2012-01-06 12:00:00,319,3.83,16.0
2012-01-06 13:00:00,314,4.02,16.0
2012-01-06 14:00:00,318,4.19,16.0
2012-01-06 15:00:00,316,4.31,16.0
2012-01-06 16:00:00,323,3.84,16.0
2012-01-06 17:00:00,328,3.77,16.0
2012-01-06 18:00:00,328,3.86,16.0
2012-01-06 19:00:00,317,3.92,14.81
2012-01-06 20:00:00,319,3.86,14.81
2012-01-06 21:00:00,318,3.61,16.0
2012-01-06 22:00:00,313,3.61,16.0
2012-01-06 23:00:00,313,3.54,13.79
2012-01-07 00:00:00,318,3.69,16.0
2012-01-07 01:00:00,319,3.55,16.0
2012-01-07 02:00:00,322,3.69,14.81
2012-01-07 03:00:00,322,3.79,14.81
2012-01-07 04:00:00,320,3.49,13.79
2012-01-07 05:00:00,318,3.46,14.81
2012-01-07 06:00:00,317,3.08,13.79
2012-01-07 07:00:00,322,3.15,14.81
2012-01-07 08:00:00,321,2.88,13.79
2012-01-07 09:00:00,321,3.05,14.81
2012-01-07 10:00:00,324,3.01,14.81
2012-01-07 11:00:00,326,3.06,13.79
2012-01-07 12:00:00,333,2.87,13.79
2012-01-07 13:00:00,335,2.77,13.79
2012-01-07 14:00:00,330,2.72,12.12
2012-01-07 15:00:00,327,2.7,12.9
2012-01-07 16:00:00,326,2.68,12.9
2012-01-07 17:00:00,314,2.73,12.12
2012-01-07 18:00:00,315,2.22,11.43
2012-01-07 19:00:00,314,2.3,12.12
2012-01-07 20:00:00,311,2.25,12.12
2012-01-07 21:00:00,312,2.22,12.9
2012-01-07 22:00:00,309,2.06,12.12
2012-01-07 23:00:00,308,1.97,10.0
2012-01-08 00:00:00,311,2.09,11.43
2012-01-08 01:00:00,318,2.14,12.12
2012-01-08 02:00:00,309,2.04,10.0
2012-01-08 03:00:00,311,2.13,12.12
2012-01-08 04:00:00,316,1.94,12.12
2012-01-08 05:00:00,331,1.94,11.43
2012-01-08 06:00:00,334,1.9,13.79
2012-01-08 07:00:00,321,1.76,10.81
2012-01-08 08:00:00,316,1.75,13.79
2012-01-08 09:00:00,315,1.9,13.79
2012-01-08 10:00:00,324,1.85,12.12
2012-01-08 11:00:00,314,1.89,12.9
2012-01-08 12:00:00,291,1.74,13.79
2012-01-08 13:00:00,288,1.78,12.9
2012-01-08 14:00:00,72,1.67,12.9
2012-01-08 15:00:00,84,1.86,12.9
2012-01-08 16:00:00,88,1.86,12.12
2012-01-08 17:00:00,85,1.72,12.12
2012-01-08 18:00:00,92,1.64,12.12
2012-01-08 19:00:00,98,1.88,12.12
2012-01-08 20:00:00,97,1.47,19.05
2012-01-08 21:00:00,84,1.72,12.12
2012-01-08 22:00:00,319,1.7,19.05
2012-01-08 23:00:00,318,1.52,19.05
2012-01-09 00:00:00,333,1.42,11.43
2012-01-09 01:00:00,319,1.34,11.43
2012-01-09 02:00:00,312,1.47,17.39
2012-01-09 03:00:00,326,1.47,17.39
2012-01-09 04:00:00,317,1.47,12.12
2012-01-09 05:00:00,328,1.53,17.39
2012-01-09 06:00:00,180,1.45,17.39
2012-01-09 07:00:00,32,1.5,17.39
2012-01-09 08:00:00,39,1.48,17.39
2012-01-09 09:00:00,277,1.42,10.81
2012-01-09 10:00:00,290,1.48,11.43
2012-01-09 11:00:00,180,1.39,10.81
2012-01-09 12:00:00,27,1.4,11.43
2012-01-09 13:00:00,61,1.57,11.43
2012-01-09 14:00:00,308,1.49,11.43
2012-01-09 15:00:00,350,1.61,16.0
2012-01-09 16:00:00,16,1.65,21.05
2012-01-09 17:00:00,96,1.69,21.05
2012-01-09 18:00:00,90,1.61,21.05
2012-01-09 19:00:00,107,1.84,19.05
2012-01-09 20:00:00,97,2.13,19.05
2012-01-09 21:00:00,93,2.04,19.05
2012-01-09 22:00:00,351,2.46,17.39
2012-01-09 23:00:00,315,2.46,17.39
2012-01-10 00:00:00,315,2.56,19.05
2012-01-10 01:00:00,311,2.81,19.05
2012-01-10 02:00:00,327,2.57,17.39
2012-01-10 03:00:00,300,2.75,17.39
2012-01-10 04:00:00,299,3.1,17.39
2012-01-10 05:00:00,310,2.74,17.39
2012-01-10 06:00:00,342,2.67,16.0
2012-01-10 07:00:00,316,2.52,16.0
2012-01-10 08:00:00,314,2.16,17.39
2012-01-10 09:00:00,317,2.55,16.0
2012-01-10 10:00:00,314,2.49,14.81
2012-01-10 11:00:00,335,2.32,14.81
2012-01-10 12:00:00,337,2.38,16.0
2012-01-10 13:00:00,349,2.52,13.79
2012-01-10 14:00:00,119,2.44,16.0
2012-01-10 15:00:00,89,2.15,14.81
2012-01-10 16:00:00,76,2.13,13.79
2012-01-10 17:00:00,85,2.42,14.81
2012-01-10 18:00:00,22,2.48,14.81
2012-01-10 19:00:00,315,2.56,16.0
2012-01-10 20:00:00,316,2.05,16.0
2012-01-10 21:00:00,77,2.28,14.81
2012-01-10 22:00:00,330,2.15,13.79
2012-01-10 23:00:00,317,2.15,12.9
2012-01-11 00:00:00,323,1.99,12.9
2012-01-11 01:00:00,319,2.01,14.81
2012-01-11 02:00:00,301,1.94,14.81
2012-01-11 03:00:00,313,2.0,14.81
2012-01-11 04:00:00,340,2.2,14.81
2012-01-11 05:00:00,31,2.14,13.79
2012-01-11 06:00:00,17,2.19,11.43
2012-01-11 07:00:00,92,2.06,14.81
2012-01-11 08:00:00,162,2.27,11.43
2012-01-11 09:00:00,171,2.16,12.12
2012-01-11 10:00:00,180,2.06,12.9
2012-01-11 11:00:00,355,1.94,14.81
2012-01-11 12:00:00,6,1.89,13.79
2012-01-11 13:00:00,70,1.9,13.79
2012-01-11 14:00:00,95,1.88,13.79
2012-01-11 15:00:00,79,1.69,12.12
2012-01-11 16:00:00,55,1.72,12.9
2012-01-11 17:00:00,49,1.93,12.12
2012-01-11 18:00:00,45,1.92,12.9
2012-01-11 19:00:00,19,1.74,13.79
2012-01-11 20:00:00,356,1.64,12.12
2012-01-11 21:00:00,309,1.61,11.43
2012-01-11 22:00:00,307,1.88,12.9
2012-01-11 23:00:00,314,1.65,13.79
2012-01-12 00:00:00,314,1.64,12.9
2012-01-12 01:00:00,316,1.53,12.12
2012-01-12 02:00:00,331,1.51,12.12
2012-01-12 03:00:00,329,1.58,12.9
2012-01-12 04:00:00,316,1.38,13.79
2012-01-12 05:00:00,309,1.59,12.12
2012-01-12 06:00:00,310,1.35,12.12
2012-01-12 07:00:00,312,1.4,13.79
2012-01-12 08:00:00,308,1.35,12.12
2012-01-12 09:00:00,308,1.46,12.12
2012-01-12 10:00:00,319,1.31,11.43
2012-01-12 11:00:00,317,1.29,12.12
2012-01-12 12:00:00,306,1.26,11.43
2012-01-12 13:00:00,314,1.15,12.12
2012-01-12 14:00:00,316,1.29,11.43
2012-01-12 15:00:00,311,1.31,10.0
2012-01-12 16:00:00,344,1.21,13.79
2012-01-12 17:00:00,341,1.14,12.9
2012-01-12 18:00:00,298,1.29,10.81
2012-01-12 19:00:00,293,1.13,10.81
2012-01-12 20:00:00,307,1.15,11.43
2012-01-12 21:00:00,301,1.27,13.79
2012-01-12 22:00:00,311,1.23,14.81
2012-01-12 23:00:00,318,1.25,14.81
2012-01-13 00:00:00,319,1.21,14.81
2012-01-13 01:00:00,329,1.25,13.79
2012-01-13 02:00:00,332,1.2,14.81
2012-01-13 03:00:00,330,1.17,14.81
2012-01-13 04:00:00,325,1.15,14.81
2012-01-13 05:00:00,338,1.17,14.81
2012-01-13 06:00:00,321,1.05,14.81
2012-01-13 07:00:00,341,1.07,16.0
2012-01-13 08:00:00,18,1.1,14.81
2012-01-13 09:00:00,342,1.2,14.81
2012-01-13 10:00:00,57,1.2,14.81
2012-01-13 11:00:00,78,1.16,16.0
2012-01-13 12:00:00,91,1.28,16.0
2012-01-13 13:00:00,89,1.45,14.81
2012-01-13 14:00:00,96,1.49,16.0
2012-01-13 15:00:00,90,1.49,14.81
2012-01-13 16:00:00,81,1.41,16.0
2012-01-13 17:00:00,95,1.42,14.81
2012-01-13 18:00:00,91,1.42,14.81
2012-01-13 19:00:00,80,1.69,16.0
2012-01-13 20:00:00,85,1.55,16.0
2012-01-13 21:00:00,88,1.58,16.0
2012-01-13 22:00:00,86,1.58,16.0
2012-01-13 23:00:00,76,1.65,16.0
2012-01-14 00:00:00,68,1.66,16.0
2012-01-14 01:00:00,31,1.55,14.81
2012-01-14 02:00:00,17,1.6,14.81
2012-01-14 03:00:00,180,1.41,16.0
2012-01-14 04:00:00,34,1.64,14.81
2012-01-14 05:00:00,56,1.42,14.81
2012-01-14 06:00:00,48,1.64,14.81
2012-01-14 07:00:00,92,1.55,14.81
2012-01-14 08:00:00,94,1.8,14.81
2012-01-14 09:00:00,84,1.86,14.81
2012-01-14 10:00:00,80,1.57,13.79
2012-01-14 11:00:00,88,1.41,13.79
2012-01-14 12:00:00,102,1.79,13.79
2012-01-14 13:00:00,99,1.49,13.79
2012-01-14 14:00:00,98,1.87,13.79
2012-01-14 15:00:00,69,1.47,14.81
2012-01-14 16:00:00,64,1.54,13.79
2012-01-14 17:00:00,90,1.33,13.79
2012-01-14 18:00:00,63,1.36,13.79
2012-01-14 19:00:00,308,1.4,13.79
2012-01-14 20:00:00,307,1.47,13.79
2012-01-14 21:00:00,310,1.45,12.9
2012-01-14 22:00:00,296,1.23,12.9
2012-01-14 23:00:00,309,1.28,12.9
2012-01-15 00:00:00,306,1.34,12.9
2012-01-15 01:00:00,316,1.26,12.9
2012-01-15 02:00:00,313,1.37,13.79
2012-01-15 03:00:00,315,1.42,12.9
2012-01-15 04:00:00,316,1.33,11.43
2012-01-15 05:00:00,316,1.23,12.12
2012-01-15 06:00:00,316,1.3,12.9
2012-01-15 07:00:00,307,1.27,12.9
2012-01-15 08:00:00,307,1.28,12.9
2012-01-15 09:00:00,309,1.46,12.9
2012-01-15 10:00:00,302,1.34,12.9
2012-01-15 11:00:00,306,1.28,11.43
2012-01-15 12:00:00,305,1.34,12.9
2012-01-15 13:00:00,296,1.27,11.43
2012-01-15 14:00:00,289,1.26,12.12
2012-01-15 15:00:00,304,1.35,11.43
2012-01-15 16:00:00,291,1.4,12.9
2012-01-15 17:00:00,293,1.44,12.9
2012-01-15 18:00:00,294,1.75,12.12
2012-01-15 19:00:00,303,1.95,12.9
2012-01-15 20:00:00,304,2.16,7.69
2012-01-15 21:00:00,303,2.6,8.33
2012-01-15 22:00:00,295,2.8,7.69
2012-01-15 23:00:00,298,3.0,7.69
2012-01-16 00:00:00,298,3.32,7.69
2012-01-16 01:00:00,304,3.45,9.09
2012-01-16 02:00:00,311,3.5,9.09
2012-01-16 03:00:00,312,3.8,7.69
2012-01-16 04:00:00,314,3.5,8.33
2012-01-16 05:00:00,313,3.44,7.69
2012-01-16 06:00:00,311,3.42,7.69
2012-01-16 07:00:00,311,3.01,7.69
2012-01-16 08:00:00,312,2.79,12.9
2012-01-16 09:00:00,312,2.81,14.81
2012-01-16 10:00:00,315,2.79,13.79
2012-01-16 11:00:00,321,3.01,12.12
2012-01-16 12:00:00,321,2.64,13.79
2012-01-16 13:00:00,317,2.44,12.9
2012-01-16 14:00:00,321,2.46,13.79
2012-01-16 15:00:00,322,2.44,14.81
2012-01-16 16:00:00,327,2.6,13.79
2012-01-16 17:00:00,326,2.31,12.9
2012-01-16 18:00:00,329,2.29,12.9
2012-01-16 19:00:00,327,2.38,12.9
2012-01-16 20:00:00,320,2.15,12.12
2012-01-16 21:00:00,323,2.18,14.81
2012-01-16 22:00:00,316,2.26,12.12
2012-01-16 23:00:00,316,2.12,12.12
2012-01-17 00:00:00,310,2.13,10.81
2012-01-17 01:00:00,313,1.88,13.79
2012-01-17 02:00:00,313,2.05,12.9
2012-01-17 03:00:00,315,1.9,11.43
2012-01-17 04:00:00,312,1.86,12.12
2012-01-17 05:00:00,311,1.87,10.81
2012-01-17 06:00:00,316,1.94,12.12
2012-01-17 07:00:00,326,2.02,12.9
2012-01-17 08:00:00,324,1.81,10.81
2012-01-17 09:00:00,324,1.78,11.43
2012-01-17 10:00:00,331,1.72,10.0
2012-01-17 11:00:00,342,1.68,12.12
2012-01-17 12:00:00,343,1.67,10.0
2012-01-17 13:00:00,342,1.58,12.12
2012-01-17 14:00:00,319,1.53,12.12
2012-01-17 15:00:00,330,1.44,11.43
2012-01-17 16:00:00,330,1.46,12.12
2012-01-17 17:00:00,335,1.39,12.12
2012-01-17 18:00:00,22,1.43,10.81
2012-01-17 19:00:00,344,1.4,12.12
2012-01-17 20:00:00,304,1.59,10.81
2012-01-17 21:00:00,293,1.31,12.12
2012-01-17 22:00:00,316,1.34,12.12
2012-01-17 23:00:00,308,1.29,10.0
2012-01-18 00:00:00,290,1.2,11.43
2012-01-18 01:00:00,298,1.03,10.81
2012-01-18 02:00:00,296,1.09,11.43
2012-01-18 03:00:00,311,1.2,10.81
2012-01-18 04:00:00,312,1.14,10.81
2012-01-18 05:00:00,312,1.15,10.81
2012-01-18 06:00:00,300,0.97,11.43
2012-01-18 07:00:00,293,1.07,10.81
2012-01-18 08:00:00,148,1.01,10.81
2012-01-18 09:00:00,180,1.1,10.81
2012-01-18 10:00:00,126,0.97,17.39
2012-01-18 11:00:00,153,0.97,10.81
2012-01-18 12:00:00,188,0.93,10.0
2012-01-18 13:00:00,125,1.01,10.0
2012-01-18 14:00:00,106,0.98,9.09
2012-01-18 15:00:00,111,0.91,10.81
2012-01-18 16:00:00,113,0.88,10.0
2012-01-18 17:00:00,127,0.88,11.43
2012-01-18 18:00:00,131,0.78,17.39
2012-01-18 19:00:00,132,0.79,10.0
2012-01-18 20:00:00,157,0.81,10.0
2012-01-18 21:00:00,161,0.79,16.0
2012-01-18 22:00:00,173,0.78,16.0
2012-01-18 23:00:00,190,0.8,16.0
2012-01-19 00:00:00,189,0.96,9.09
2012-01-19 01:00:00,177,1.02,8.33
2012-01-19 02:00:00,210,1.1,7.69
2012-01-19 03:00:00,229,1.28,7.69
2012-01-19 04:00:00,249,1.26,7.69
2012-01-19 05:00:00,234,1.41,7.14
2012-01-19 06:00:00,243,1.49,9.09
2012-01-19 07:00:00,231,1.58,8.33
2012-01-19 08:00:00,233,1.75,8.33
2012-01-19 09:00:00,150,1.93,9.09
2012-01-19 10:00:00,164,1.88,10.0
2012-01-19 11:00:00,154,1.58,10.0
2012-01-19 12:00:00,166,1.84,8.33
2012-01-19 13:00:00,151,1.85,10.0
2012-01-19 14:00:00,156,1.81,10.0
2012-01-19 15:00:00,163,1.8,10.81
2012-01-19 16:00:00,166,1.9,10.81
2012-01-19 17:00:00,173,2.0,10.0
2012-01-19 18:00:00,175,1.9,10.81
2012-01-19 19:00:00,178,2.02,9.09
2012-01-19 20:00:00,179,2.02,10.0
2012-01-19 21:00:00,178,2.17,10.0
2012-01-19 22:00:00,178,1.96,9.09
2012-01-19 23:00:00,173,2.32,11.43
2012-01-20 00:00:00,178,2.3,10.81
2012-01-20 01:00:00,180,2.48,11.43
2012-01-20 02:00:00,175,2.68,11.43
2012-01-20 03:00:00,177,2.58,10.81
2012-01-20 04:00:00,176,2.58,9.09
2012-01-20 05:00:00,174,2.59,10.81
2012-01-20 06:00:00,172,2.79,11.43
2012-01-20 07:00:00,174,2.84,11.43
2012-01-20 08:00:00,172,2.93,12.12
2012-01-20 09:00:00,172,2.92,11.43
2012-01-20 10:00:00,170,2.71,10.0
2012-01-20 11:00:00,175,2.81,11.43
2012-01-20 12:00:00,174,2.6,10.81
2012-01-20 13:00:00,170,2.54,12.12
2012-01-20 14:00:00,172,2.44,11.43
2012-01-20 15:00:00,167,2.41,10.81
2012-01-20 16:00:00,169,2.59,12.12
2012-01-20 17:00:00,169,2.68,10.81
2012-01-20 18:00:00,172,2.76,11.43
2012-01-20 19:00:00,172,2.71,11.43
2012-01-20 20:00:00,172,2.7,11.43
2012-01-20 21:00:00,176,2.72,11.43
2012-01-20 22:00:00,181,3.04,11.43
2012-01-20 23:00:00,180,2.76,10.81
2012-01-21 00:00:00,177,3.01,11.43
2012-01-21 01:00:00,186,2.81,10.0
2012-01-21 02:00:00,186,2.85,10.81
2012-01-21 03:00:00,196,2.91,6.25
2012-01-21 04:00:00,205,2.96,11.43
2012-01-21 05:00:00,221,3.16,6.25
2012-01-21 06:00:00,254,2.93,6.67
2012-01-21 07:00:00,233,2.87,6.67
2012-01-21 08:00:00,247,3.03,6.67
2012-01-21 09:00:00,248,2.79,7.14
2012-01-21 10:00:00,264,2.72,8.33
2012-01-21 11:00:00,267,2.93,8.33
2012-01-21 12:00:00,291,2.58,7.14
2012-01-21 13:00:00,280,2.89,10.81
2012-01-21 14:00:00,283,2.99,8.33
2012-01-21 15:00:00,282,2.89,11.43
2012-01-21 16:00:00,282,3.12,11.43
2012-01-21 17:00:00,284,3.13,9.09
2012-01-21 18:00:00,299,3.22,10.81
2012-01-21 19:00:00,296,3.39,10.81
2012-01-21 20:00:00,294,3.48,12.12
2012-01-21 21:00:00,289,3.77,11.43
2012-01-21 22:00:00,292,4.27,13.79
2012-01-21 23:00:00,300,3.94,12.9
2012-01-22 00:00:00,307,4.16,13.79
2012-01-22 01:00:00,309,4.14,13.79
2012-01-22 02:00:00,310,4.38,14.81
2012-01-22 03:00:00,302,4.05,14.81
2012-01-22 04:00:00,280,4.51,13.79
2012-01-22 05:00:00,299,4.07,14.81
2012-01-22 06:00:00,143,4.02,13.79
2012-01-22 07:00:00,236,4.76,12.9
2012-01-22 08:00:00,216,4.86,13.79
2012-01-22 09:00:00,208,4.37,14.81
2012-01-22 10:00:00,208,5.08,13.79
2012-01-22 11:00:00,212,4.53,14.81
2012-01-22 12:00:00,162,5.02,13.79
2012-01-22 13:00:00,131,4.16,13.79
2012-01-22 14:00:00,128,4.27,14.81
2012-01-22 15:00:00,172,4.0,17.39
2012-01-22 16:00:00,169,3.81,17.39
2012-01-22 17:00:00,166,3.91,16.0
2012-01-22 18:00:00,159,3.28,13.79
2012-01-22 19:00:00,151,3.67,14.81
2012-01-22 20:00:00,155,3.58,14.81
2012-01-22 21:00:00,168,3.28,14.81
2012-01-22 22:00:00,173,3.74,14.81
2012-01-22 23:00:00,176,3.73,14.81
2012-01-23 00:00:00,175,3.74,13.79
2012-01-23 01:00:00,171,4.1,14.81
2012-01-23 02:00:00,178,4.1,14.81
2012-01-23 03:00:00,175,4.04,14.81
2012-01-23 04:00:00,181,4.22,12.12
2012-01-23 05:00:00,181,4.19,12.9
2012-01-23 06:00:00,178,4.06,13.79
2012-01-23 07:00:00,172,4.18,14.81
2012-01-23 08:00:00,184,4.28,13.79
2012-01-23 09:00:00,214,3.89,13.79
2012-01-23 10:00:00,223,3.84,13.79
2012-01-23 11:00:00,232,3.7,14.81
2012-01-23 12:00:00,261,3.1,13.79
2012-01-23 13:00:00,264,3.3,14.81
2012-01-23 14:00:00,275,3.6,14.81
2012-01-23 15:00:00,289,3.11,13.79
2012-01-23 16:00:00,295,3.73,13.79
2012-01-23 17:00:00,299,3.49,12.12
2012-01-23 18:00:00,300,3.32,12.9
2012-01-23 19:00:00,307,3.38,13.79
2012-01-23 20:00:00,301,3.38,13.79
2012-01-23 21:00:00,304,3.38,13.79
2012-01-23 22:00:00,312,3.53,13.79
2012-01-23 23:00:00,302,3.34,12.12
2012-01-24 00:00:00,311,3.08,12.9
2012-01-24 01:00:00,311,3.31,13.79
2012-01-24 02:00:00,310,3.29,12.9
2012-01-24 03:00:00,303,3.18,12.12
2012-01-24 04:00:00,301,3.01,12.9
2012-01-24 05:00:00,307,3.13,12.9
2012-01-24 06:00:00,316,2.92,12.9
2012-01-24 07:00:00,313,2.91,12.12
2012-01-24 08:00:00,315,2.72,12.9
2012-01-24 09:00:00,308,2.87,12.9
2012-01-24 10:00:00,310,2.69,12.9
2012-01-24 11:00:00,322,2.96,12.9
2012-01-24 12:00:00,321,3.0,12.9
2012-01-24 13:00:00,321,3.03,12.12
2012-01-24 14:00:00,323,2.92,12.9
2012-01-24 15:00:00,325,3.22,11.43
2012-01-24 16:00:00,32,2.75,12.12
2012-01-24 17:00:00,323,2.69,12.12
2012-01-24 18:00:00,319,2.59,10.81
2012-01-24 19:00:00,322,2.76,10.81
2012-01-24 20:00:00,315,2.63,12.12
2012-01-24 21:00:00,313,2.57,11.43
2012-01-24 22:00:00,306,2.42,11.43
2012-01-24 23:00:00,328,2.52,10.0
2012-01-25 00:00:00,316,2.54,12.12
2012-01-25 01:00:00,310,2.26,12.12
2012-01-25 02:00:00,180,2.25,11.43
2012-01-25 03:00:00,248,2.31,12.12
2012-01-25 04:00:00,245,2.4,11.43
2012-01-25 05:00:00,318,2.35,11.43
2012-01-25 06:00:00,113,2.14,12.12
2012-01-25 07:00:00,279,2.11,11.43
2012-01-25 08:00:00,263,2.49,12.12
2012-01-25 09:00:00,180,2.3,12.12
2012-01-25 10:00:00,19,2.12,11.43
2012-01-25 11:00:00,342,2.01,12.12
2012-01-25 12:00:00,288,2.02,10.0
2012-01-25 13:00:00,264,2.15,12.12
2012-01-25 14:00:00,303,2.06,12.12
2012-01-25 15:00:00,313,2.0,11.43
2012-01-25 16:00:00,316,2.21,10.81
2012-01-25 17:00:00,336,2.03,12.12
2012-01-25 18:00:00,342,2.12,11.43
2012-01-25 19:00:00,327,2.16,11.43
2012-01-25 20:00:00,301,2.17,12.9
2012-01-25 21:00:00,308,2.11,12.12
2012-01-25 22:00:00,304,2.71,12.12
2012-01-25 23:00:00,320,2.57,13.79
2012-01-26 00:00:00,305,3.27,13.79
2012-01-26 01:00:00,312,3.01,12.9
2012-01-26 02:00:00,328,2.97,13.79
2012-01-26 03:00:00,314,2.68,13.79
2012-01-26 04:00:00,7,3.29,14.81
2012-01-26 05:00:00,319,3.03,12.9
2012-01-26 06:00:00,341,3.23,13.79
